District Code,Tehsil Code,Village Code,Village Name
162,00841,148243,धमसिया
162,00841,148173,धरमंगदपुर
162,00841,148340,धर्मपुर जहूरअली
162,00841,148441,धीरपुर
162,00841,148283,नगरिया
162,00841,148286,नगला अधियारी
162,00841,148069,नगला कायस्थान
162,00841,148095,नगला तुला
162,00841,148021,नगला दौलत
162,00841,148276,नगला परमी
162,00841,148034,नगला पहाड़ी
162,00841,148029,नगला बधा
162,00841,148020,नगला बांस
162,00841,148076,नगला बैश्य
162,00841,148291,नगला भदौरिया
162,00841,148270,नगला लछी (गैर आबाद )
162,00841,148392,नगला विचौली
162,00841,148016,नगला साह (गैर
162,00841,148031,नगला सिलवट
162,00841,148065,नगला हरीराम
162,00841,148055,नगला हिरमी
162,00841,148122,नन्दपुर
162,00841,148178,नरायनपुर भानू
162,00841,148149,नरायनपुर सहार
162,00841,148279,नल्हूपुर
162,00841,148204,नवादा दांदू
162,00841,148161,नवादा मलखान
162,00841,148171,नवादा लोधी (गैरआबाद
162,00841,148424,नवीमोहन
162,00841,148085,नहराबोझ
162,00841,148273,नानकपुर
162,00841,148432,निरंजनापुर
162,00841,148365,निवादा सिंघा
162,00841,148226,नीमहार
162,00841,148172,नूरपुर खरगपुर
162,00841,148113,नूराबाद खास
162,00841,148437,नौगवां
162,00841,148064,नौनकपुर
162,00841,148267,नंदूपुर
162,00841,148032,पखनगोई
162,00841,148098,पटना एरवा
162,00841,148215,पटना बेला
162,00841,148224,पट्टी घुरऊ
162,00841,148362,पट्टी   ज्ञानी
162,00841,148377,पट्टी ठाकुरगांव
162,00841,148363,पट्टी तोरना
162,00841,148380,परसू
162,00841,148200,पलिया
162,00841,148332,पल्हरी
162,00841,148268,पसईपुर
162,00841,148127,पसुआ
162,00841,148345,पाता
162,00841,148349,पिपरौलिया
162,00841,148366,पिपरौली शिव
162,00841,148094,पिलखना
162,00841,148101,पुनावर
162,00841,148336,पुर्वा आशा
162,00841,148391,पुर्वा कन्‍हई
162,00841,148303,पुर्वा कमल सिंह
162,00841,148348,पुर्वा खगन
162,00841,148212,पुर्वा खसुआ
162,00841,148353,पुर्वा खुतेमदारी
162,00841,148258,पुर्वा खुमान
162,00841,148240,पुर्वा चन्‍द्रमन
162,00841,148313,पुर्वा झवरा
162,00841,148210,पुर्वा डलाहार
162,00841,148354,पुर्वा दानशाह
162,00841,148181,पुर्वा धने
162,00841,148246,पुर्वा धमु फफूद
162,00841,148129,पुर्वा धमू विधूना
162,00841,148346,पुर्वा धाराजीत
162,00841,148382,पुर्वा नथा
162,00841,148307,पुर्वा पट्टी
162,00841,148356,पुर्वा पण्‍डपुर
162,00841,148130,पुर्वा पीताराम
162,00841,148416,पुर्वा फकीरे
162,00841,148309,पुर्वा भदौरिया रूरू
162,00841,148192,पुर्वा भदौरिया वेला
162,00841,148315,पुर्वा भारामल
162,00841,148320,पुर्वा मके
162,00841,148355,पुर्वा रावत
162,00841,148137,पुर्वा लछीराम
162,00841,148405,पुर्वा वले
162,00841,148401,पुर्वा समई
162,00841,148211,पुर्वा सोमवंशी
162,00841,148379,पुर्वा हेमा
162,00841,148179,पुसौली
162,00841,148289,पूरनपुर
162,00841,148373,पूरा
162,00841,148241,पैतुआ
162,00841,148385,पौंथी
162,00841,148209,फतेहपुर
162,00841,148058,फैजुल्लापुर
162,00841,148284,बझेरा
162,00841,148134,बडेराहार
162,00841,148400,बढ़नपुर
162,00841,148068,बढि़न
162,00841,148214,बदरियापुर
162,00841,148155,बन्थरा
162,00841,217705,बबीना  सुखचैनपुर दे 0
162,00841,148061,बबुराहा
162,00841,148229,बम्हनौटी
162,00841,148158,बम्हरौलिया
162,00841,148228,बरकसी
162,00841,148165,बरकापुवर्ा
162,00841,148399,बराऊ
162,00841,148213,बराहार
162,00841,148384,बरियारे मऊ
162,00841,148133,बरुआ
162,00841,148100,बरौना कलां
162,00841,148038,बरौना खुर्द
162,00841,148220,बरौली
162,00841,148196,बर्रूकुलासर
162,00841,148408,बर्रू फफूंद
162,00841,148317,बलखण्डपुर
162,00841,148108,बल्लपुर राजपुर
162,00841,148208,बसई
162,00841,148414,बहलोलपुर
162,00841,148091,बहादुर पुर रुरू
162,00841,148350,बहादुर पुर सहार
162,00841,148027,बाऊ खेड़ा
162,00841,148389,बादशाहपुर छोंक
162,00841,148141,बामपुर रामपुर
162,00841,148191,बांधमऊ
162,00841,148132,बिजौडा
162,00841,148163,बिमटामऊ
162,00841,148111,बीबीपुर
162,00841,148299,बीरपुर
162,00841,148062,बीलपुर ऐरवा
162,00841,148235,बीसरमऊ
162,00841,148207,बूंचपुर
162,00841,148039,बृजराजपुर
162,00841,148077,बेलझाली
162,00841,148156,बेलपुर बेला
162,00841,148225,बेला
162,00841,148425,बेल्हूपुर
162,00841,148297,बैलीपुर
162,00841,148106,बैवहा
162,00841,148253,बैसोंली(शहरी)
162,00841,148250,बोंड़ेपुर देहात
162,00841,148296,बंशी
162,00841,148152,बंसई (नई फीडिंग )
162,00841,148202,भगवन्तापुर
162,00841,148030,भगवानपुर
162,00841,148046,भटपुरा
162,00841,148070,भटौरा
162,00841,148415,भटौली फफूंद
162,00841,148145,भटौली बिधूना
162,00841,148159,भदसिया
162,00841,148197,भदौरा
162,00841,148323,भसोरा
162,00841,148306,भाईपुर
162,00841,148142,भिखरा
162,00841,148393,भितरागांव
162,00841,148442,भुनियांपुर
162,00841,148242,भुलईपुर
162,00841,148239,भूठा (गैर आबाद )
162,00841,148333,भूरेपुर
162,00841,148082,भैदपुर
162,00841,217710,भैसोंड़ी
162,00841,148290,भैसोंल
162,00841,217711,भौराजपुर
162,00841,148147,मऊ
162,00841,148247,मकरन्दपुर फफूंद
162,00841,148083,मकरन्दपुर बिधूना
162,00841,148216,मटेरा
162,00841,148440,मड़नई
162,00841,148160,मड़ोक मीत
162,00841,148370,मढ़हादासपुर
162,00841,148153,मढ़ामाछी झील
162,00841,148203,मढ़ोक हरर्ाम (
162,00841,148420,मदरकापुर
162,00841,148182,मदरेजाख (गैर आबाद)
162,00841,148423,मधवापुर
162,00841,148375,मन्योड़ा
162,00841,148343,ममरेजपुर आल
162,00841,148402,मलगवां
162,00841,148310,मलिकपुर मिश्रीपुर
162,00841,148219,मल्हौसी
162,00841,148121,मसूदपुर
162,00841,148144,महराजपुर बिधूना
162,00841,148295,महाराजपुर फफूँ द
162,00841,148186,महू
162,00841,148274,मानिकपुर
162,00841,148115,मानीकोठी
162,00841,148334,मिरगांवा
162,00841,148272,मिश्रीपुर
162,00841,148394,मुगरिहा
162,00841,148131,मुग्गपुर
162,00841,148418,मुडरिया
162,00841,148176,मुडि़याई
162,00841,148411,मुड़ैना छदामीलाल
162,00841,148035,मुरचा मुसहा
162,00841,148116,मुरादपुर खास
162,00841,148269,मुहम्मदाबाद
162,00841,148367,याकूबपुर
162,00841,148078,रघुनाथपुर
162,00841,148324,रजुआ मऊ
162,00841,148075,रठगांव
162,00841,148120,रठावुझौआ
162,00841,148123,रमनगरिया
162,00841,148017,रमपुरा
